city,timestamp,temperature,season
New York,2010-06-15,34.65200650373456,summer
New York,2010-06-16,27.96726602052451,summer
New York,2010-06-17,24.28904902225087,summer
New York,2010-06-18,24.49989462801816,summer
New York,2010-06-19,30.364904284934795,summer
New York,2010-06-20,19.83818486292951,summer
New York,2010-06-21,27.33157315350304,summer
New York,2010-06-22,34.74137645285936,summer
New York,2010-06-23,26.10437953358419,summer
New York,2010-06-24,23.50999620000626,summer
New York,2010-06-25,19.079710325367618,summer
New York,2010-06-26,29.57483083859278,summer
New York,2010-06-27,27.613915497802125,summer
New York,2010-06-28,28.558797585340645,summer
New York,2010-06-29,17.57316011660489,summer
New York,2010-06-30,36.36986310805812,summer
New York,2010-07-01,22.18554708469183,summer
New York,2010-07-02,25.9376263907732,summer
New York,2010-07-03,31.753708349466926,summer
New York,2010-07-04,25.56155322362212,summer
New York,2010-07-05,27.269191704152483,summer
New York,2010-07-06,22.75613499680482,summer
New York,2010-07-07,27.31487155572581,summer
New York,2010-07-08,30.12248624056192,summer
New York,2010-07-09,24.773456682109238,summer
New York,2010-07-10,24.70351244010651,summer
New York,2010-07-11,29.75871410566772,summer
New York,2010-07-12,24.94823821366831,summer
New York,2010-07-13,18.67987077888977,summer
New York,2010-07-14,19.76098194237627,summer
New York,2010-07-15,23.48531403972061,summer
New York,2010-07-16,30.0460420135447,summer
New York,2010-07-17,23.97089937116195,summer
New York,2010-07-18,29.57662346356101,summer
New York,2010-07-19,31.817194436627112,summer
New York,2010-07-20,16.059886992294786,summer
New York,2010-07-21,22.68839950200063,summer
New York,2010-07-22,27.169281599771757,summer
New York,2010-07-23,28.718989656017012,summer
New York,2010-07-24,33.96588265829615,summer
New York,2010-07-25,25.99794420674389,summer
New York,2010-07-26,20.932816785600757,summer
New York,2010-07-27,23.557263045206042,summer
New York,2010-07-28,16.234642851839595,summer
New York,2010-07-29,20.2714219791479,summer
New York,2010-07-30,19.626055079436668,summer
New York,2010-07-31,14.410546915142346,summer
New York,2010-08-01,26.08779960230047,summer
New York,2010-08-02,23.575303564210518,summer
New York,2010-08-03,21.97275836743146,summer
New York,2010-08-04,23.98473700243079,summer
New York,2010-08-05,14.618372509006461,summer
New York,2010-08-06,23.4714805976829,summer
New York,2010-08-07,21.815211541376677,summer
New York,2010-08-08,25.557885684515234,summer
New York,2010-08-09,28.921639578003084,summer
New York,2010-08-10,31.36446275642408,summer
New York,2010-08-11,25.45139442358981,summer
New York,2010-08-12,34.89135998069111,summer
New York,2010-08-13,25.391893819318344,summer
New York,2010-08-14,23.4353222199522,summer
New York,2010-08-15,26.95712978468205,summer
New York,2010-08-16,26.811013298546236,summer
New York,2010-08-17,23.555622896369883,summer
New York,2010-08-18,27.782781715143066,summer
New York,2010-08-19,23.054867405940644,summer
New York,2010-08-20,34.35969407907835,summer
New York,2010-08-21,28.51566168712796,summer
New York,2010-08-22,23.214233712833273,summer
New York,2010-08-23,27.214260323324435,summer
New York,2010-08-24,34.62348839498152,summer
New York,2010-08-25,24.770103745009088,summer
New York,2010-08-26,20.650659288501693,summer
New York,2010-08-27,30.800820293138475,summer
New York,2010-08-28,25.623556930269626,summer
New York,2010-08-29,18.52348347819744,summer
New York,2010-08-30,30.688084394115343,summer
New York,2010-08-31,29.47067909858909,summer
New York,2010-09-01,11.558327991615489,autumn
New York,2010-09-02,13.980856667217852,autumn
New York,2010-09-03,13.952300265887214,autumn
New York,2010-09-04,9.3396223025051,autumn
New York,2010-09-05,8.374991737443155,autumn
New York,2010-09-06,17.814870792633617,autumn
New York,2010-09-07,16.026487327246137,autumn
New York,2010-09-08,27.240569918082528,autumn
New York,2010-09-09,15.389074856384559,autumn
New York,2010-09-10,16.634966372581157,autumn
New York,2010-09-11,16.145324873853788,autumn
New York,2010-09-12,15.251619200906918,autumn
New York,2010-09-13,20.269756023962863,autumn
New York,2010-09-14,8.798556894061374,autumn
New York,2010-09-15,11.927137219302207,autumn
New York,2010-09-16,22.578092832921296,autumn
New York,2010-09-17,10.165577849921283,autumn
New York,2010-09-18,6.114374039491764,autumn
New York,2010-09-19,4.132575461643199,autumn
New York,2010-09-20,10.90488605192926,autumn
New York,2010-09-21,11.00402459827285,autumn
New York,2010-09-22,11.508202510911808,autumn
New York,2010-09-23,12.505246848033579,autumn
New York,2010-09-24,11.659180283362147,autumn
New York,2010-09-25,18.638349419597073,autumn
New York,2010-09-26,13.485063955942868,autumn
New York,2010-09-27,9.779802078699376,autumn
New York,2010-09-28,15.772563853036301,autumn
New York,2010-09-29,12.051976235891907,autumn
New York,2010-09-30,17.31059448566105,autumn
New York,2010-10-01,13.793108835695726,autumn
New York,2010-10-02,15.996940117583671,autumn
New York,2010-10-03,15.157360480696987,autumn
New York,2010-10-04,21.85606881705872,autumn
New York,2010-10-05,4.241504826389251,autumn
New York,2010-10-06,12.728124445608877,autumn
New York,2010-10-07,23.997233895869996,autumn
New York,2010-10-08,19.112109839594954,autumn
New York,2010-10-09,6.947087412251619,autumn
New York,2010-10-10,12.507152102687849,autumn
New York,2010-10-11,18.675528072004184,autumn
New York,2010-10-12,13.652466944642756,autumn
New York,2010-10-13,25.21059873945587,autumn
New York,2010-10-14,9.618879968832822,autumn
New York,2010-10-15,12.574472142218788,autumn
New York,2010-10-16,14.23472270458419,autumn
New York,2010-10-17,14.611925180986898,autumn
New York,2010-10-18,19.577574839854393,autumn
New York,2010-10-19,14.03612574193778,autumn
New York,2010-10-20,9.039559388314904,autumn
New York,2010-10-21,15.1334785241163,autumn
New York,2010-10-22,20.646553148399104,autumn
New York,2010-10-23,20.23224612936152,autumn
New York,2010-10-24,17.136013292395617,autumn
New York,2010-10-25,20.681026522202487,autumn
New York,2010-10-26,3.351184309712959,autumn
New York,2010-10-27,17.5715416895233,autumn
New York,2010-10-28,15.267230375189845,autumn
New York,2010-10-29,15.662664017908762,autumn
New York,2010-10-30,22.0274791071065,autumn
New York,2010-10-31,0.8205567702773937,autumn
New York,2010-11-01,12.64887627904836,autumn
New York,2010-11-02,6.100933997595622,autumn
New York,2010-11-03,13.505200143072873,autumn
New York,2010-11-04,13.007296164151427,autumn
New York,2010-11-05,13.839663299576321,autumn
New York,2010-11-06,7.255974028273432,autumn
New York,2010-11-07,20.7498814339937,autumn
New York,2010-11-08,21.401423381833066,autumn
New York,2010-11-09,4.3021251929574404,autumn
New York,2010-11-10,11.14335858665051,autumn
New York,2010-11-11,16.986758719145183,autumn
New York,2010-11-12,12.274938507693417,autumn
New York,2010-11-13,15.552615649463215,autumn
New York,2010-11-14,3.384853576210398,autumn
New York,2010-11-15,21.70746152041532,autumn
New York,2010-11-16,15.928221324308513,autumn
New York,2010-11-17,24.36946168039279,autumn
New York,2010-11-18,9.716176091088792,autumn
New York,2010-11-19,23.687299821811983,autumn
New York,2010-11-20,13.994565798050106,autumn
New York,2010-11-21,16.85706840463366,autumn
New York,2010-11-22,19.787085123666124,autumn
New York,2010-11-23,12.058687972973786,autumn
New York,2010-11-24,15.478961252294818,autumn
New York,2010-11-25,20.257243130628588,autumn
New York,2010-11-26,10.35243060397638,autumn
New York,2010-11-27,14.616232641384833,autumn
New York,2010-11-28,11.364549818763843,autumn
New York,2010-11-29,13.005741901845395,autumn
New York,2010-11-30,20.989175320665773,autumn
New York,2010-12-01,-2.1574173224726887,winter
New York,2010-12-02,0.08159339837591864,winter
New York,2010-12-03,-1.8355036998244652,winter
New York,2010-12-04,-7.02913247863334,winter
New York,2010-12-05,-4.4287816277043115,winter
New York,2010-12-06,-4.112310439419172,winter
New York,2010-12-07,-4.830767010137542,winter
New York,2010-12-08,4.746788445726146,winter
New York,2010-12-09,4.334408259014551,winter
New York,2010-12-10,1.6465110289182052,winter
New York,2010-12-11,-4.50536761331814,winter
New York,2010-12-12,20.87303990211013,winter
New York,2010-12-13,10.566866446449389,winter
New York,2010-12-14,0.9317116532628618,winter
New York,2010-12-15,-1.6000450586689665,winter
New York,2010-12-16,-3.4347310801881283,winter
New York,2010-12-17,-2.471740651602184,winter
New York,2010-12-18,0.10707001211378983,winter
New York,2010-12-19,4.470330643137635,winter
New York,2010-12-20,12.641969761389817,winter
New York,2010-12-21,-4.606971202057337,winter
New York,2010-12-22,6.894761585532073,winter
New York,2010-12-23,1.3141450498143334,winter
New York,2010-12-24,2.518998903079672,winter
New York,2010-12-25,0.875389820047806,winter
New York,2010-12-26,2.5399173338957866,winter
New York,2010-12-27,-1.901163749653294,winter
New York,2010-12-28,4.169075250505454,winter
New York,2010-12-29,0.02087932886174925,winter
New York,2010-12-30,0.7932761956612312,winter
New York,2010-12-31,-0.620329600997784,winter
New York,2011-01-01,0.2704622196131507,winter
New York,2011-01-02,-3.3321268720567794,winter
New York,2011-01-03,5.8198322746550275,winter
New York,2011-01-04,1.3511391606572096,winter
New York,2011-01-05,-0.0010824245449934117,winter
New York,2011-01-06,1.697914758752273,winter
New York,2011-01-07,-6.480951982267237,winter
New York,2011-01-08,-6.26995728014058,winter
New York,2011-01-09,1.5527233896035093,winter
New York,2011-01-10,-8.762967434904562,winter
New York,2011-01-11,-7.873098699135179,winter
New York,2011-01-12,-7.158387089726491,winter
New York,2011-01-13,-11.570604617018915,winter
New York,2011-01-14,-3.5967705475784886,winter
New York,2011-01-15,-1.6159102859114682,winter
New York,2011-01-16,-4.285420044441325,winter
New York,2011-01-17,-6.971683410223097,winter
New York,2011-01-18,-8.361679627133217,winter
New York,2011-01-19,-1.5411284660370972,winter
New York,2011-01-20,2.0933030312493504,winter
New York,2011-01-21,-7.137409350699039,winter
New York,2011-01-22,-6.756789407784659,winter
New York,2011-01-23,-0.14423556659958867,winter
New York,2011-01-24,4.348019293456443,winter
New York,2011-01-25,-10.2263739304126,winter
New York,2011-01-26,1.3005154738595202,winter
New York,2011-01-27,0.6692385653560762,winter
New York,2011-01-28,-4.188073986222224,winter
New York,2011-01-29,-3.3584318065581495,winter
New York,2011-01-30,5.728944466808194,winter
New York,2011-01-31,0.5022245037943182,winter
New York,2011-02-01,-3.964331170989515,winter
New York,2011-02-02,9.964376138467877,winter
New York,2011-02-03,4.236397184853345,winter
New York,2011-02-04,-3.466075672451099,winter
New York,2011-02-05,-2.913975915799381,winter
New York,2011-02-06,-6.880447056090448,winter
New York,2011-02-07,-1.7962191579108566,winter
New York,2011-02-08,-4.718966921909951,winter
New York,2011-02-09,-3.973749632325103,winter
New York,2011-02-10,-1.3053305037643514,winter
New York,2011-02-11,13.556776268059384,winter
New York,2011-02-12,-2.133489500011891,winter
New York,2011-02-13,10.272182719819558,winter
New York,2011-02-14,-3.8731635382125558,winter
New York,2011-02-15,3.8627232374212435,winter
New York,2011-02-16,1.35611450523311,winter
New York,2011-02-17,-2.9376831539794552,winter
New York,2011-02-18,4.659831197656269,winter
New York,2011-02-19,1.035493511091867,winter
New York,2011-02-20,-0.41862111325927664,winter
New York,2011-02-21,8.102929633173318,winter
New York,2011-02-22,4.223718420306078,winter
New York,2011-02-23,-1.1007710163244429,winter
New York,2011-02-24,0.8229330977672531,winter
New York,2011-02-25,-2.0049570441235565,winter
New York,2011-02-26,-3.7745619866115154,winter
New York,2011-02-27,-2.783608714677958,winter
New York,2011-02-28,12.155602561562375,winter
New York,2011-03-01,22.473732217549845,spring
New York,2011-03-02,1.4014748333889795,spring
New York,2011-03-03,-0.11263614565929281,spring
New York,2011-03-04,-1.4023385927249237,spring
New York,2011-03-05,8.3902953644847,spring
New York,2011-03-06,13.403105103315525,spring
New York,2011-03-07,15.91042163637612,spring
New York,2011-03-08,19.838671579229235,spring
New York,2011-03-09,16.975604305897537,spring
New York,2011-03-10,3.664457470904072,spring
New York,2011-03-11,7.917946874702709,spring
New York,2011-03-12,0.2202032216330707,spring
New York,2011-03-13,19.761655352945375,spring
New York,2011-03-14,16.70920011401402,spring
New York,2011-03-15,12.145194835597422,spring
New York,2011-03-16,9.730827235350144,spring
New York,2011-03-17,4.255043156313851,spring
New York,2011-03-18,0.4162904368358369,spring
New York,2011-03-19,13.42108190826157,spring
New York,2011-03-20,5.949641582703908,spring
New York,2011-03-21,11.771883490293348,spring
New York,2011-03-22,9.584695609784802,spring
New York,2011-03-23,11.964174132517737,spring
New York,2011-03-24,18.163013305837914,spring
New York,2011-03-25,10.150996137602,spring
New York,2011-03-26,12.587884546910843,spring
New York,2011-03-27,9.056335189247173,spring
New York,2011-03-28,4.991557442366349,spring
New York,2011-03-29,-3.631909329265831,spring
New York,2011-03-30,-2.1018958322194905,spring
New York,2011-03-31,7.927400423391854,spring
New York,2011-04-01,16.789397102146534,spring
New York,2011-04-02,19.036410015006737,spring
New York,2011-04-03,7.943619805767058,spring
New York,2011-04-04,10.97555124188294,spring
New York,2011-04-05,13.219510224044111,spring
New York,2011-04-06,18.203656684175968,spring
New York,2011-04-07,18.116715046171898,spring
New York,2011-04-08,13.540331223739477,spring
New York,2011-04-09,8.430350818506785,spring
New York,2011-04-10,7.130961562716527,spring
New York,2011-04-11,9.761126468793314,spring
New York,2011-04-12,13.925622594470433,spring
New York,2011-04-13,14.47423792773946,spring
New York,2011-04-14,-2.317831006376,spring
New York,2011-04-15,17.81615889822835,spring
New York,2011-04-16,11.542206629172282,spring
New York,2011-04-17,8.36566439290364,spring
New York,2011-04-18,6.400241287883199,spring
New York,2011-04-19,9.683759141655178,spring
New York,2011-04-20,6.74182036103353,spring
New York,2011-04-21,2.2159329464571718,spring
New York,2011-04-22,17.452778992990567,spring
New York,2011-04-23,15.417094955048377,spring
New York,2011-04-24,22.231736066333546,spring
New York,2011-04-25,16.883791407489262,spring
New York,2011-04-26,15.541387875162286,spring
New York,2011-04-27,9.455939133044135,spring
New York,2011-04-28,15.827345523715461,spring
New York,2011-04-29,8.71522709322748,spring
New York,2011-04-30,5.058836715820002,spring
New York,2011-05-01,14.831209363475827,spring
New York,2011-05-02,4.297858514408599,spring
New York,2011-05-03,8.188744028741947,spring
New York,2011-05-04,14.15340398905131,spring
New York,2011-05-05,9.185370052510553,spring
New York,2011-05-06,13.251004532037761,spring
New York,2011-05-07,15.723057016204626,spring
New York,2011-05-08,6.629458684985515,spring
New York,2011-05-09,6.787922728729132,spring
New York,2011-05-10,8.853152984998028,spring
New York,2011-05-11,14.454001359227874,spring
New York,2011-05-12,7.535140225713958,spring
New York,2011-05-13,3.535885742145304,spring
New York,2011-05-14,8.878228864862757,spring
New York,2011-05-15,8.103706659465818,spring
New York,2011-05-16,9.934428722980515,spring
New York,2011-05-17,6.130381836300447,spring
New York,2011-05-18,16.785378440258214,spring
New York,2011-05-19,10.53700292955047,spring
New York,2011-05-20,12.942274914979407,spring
New York,2011-05-21,4.779313221539558,spring
New York,2011-05-22,8.423683843818601,spring
New York,2011-05-23,8.701443368603977,spring
New York,2011-05-24,8.18436954641261,spring
New York,2011-05-25,2.2168271434752276,spring
New York,2011-05-26,9.376145768374212,spring
New York,2011-05-27,14.383604795337568,spring
New York,2011-05-28,6.913651109649875,spring
New York,2011-05-29,14.41162488170194,spring
New York,2011-05-30,12.558411436673119,spring
New York,2011-05-31,7.587041419017821,spring
New York,2011-06-01,25.1927685263899,summer
New York,2011-06-02,35.74469565050963,summer
New York,2011-06-03,28.437893137791637,summer
New York,2011-06-04,18.927526549772544,summer
New York,2011-06-05,26.739140153306476,summer
New York,2011-06-06,19.130017249512534,summer
New York,2011-06-07,19.495698568504142,summer
New York,2011-06-08,18.763834676718055,summer
New York,2011-06-09,25.826165316539687,summer
New York,2011-06-10,28.314357693014003,summer
New York,2011-06-11,25.121469791465085,summer
New York,2011-06-12,24.098989451238545,summer
New York,2011-06-13,27.090770187505385,summer
New York,2011-06-14,20.04588596135534,summer
New York,2011-06-15,30.734085491427106,summer
New York,2011-06-16,30.878844705064434,summer
New York,2011-06-17,25.620394178424274,summer
New York,2011-06-18,30.90967976434103,summer
New York,2011-06-19,29.092278918381396,summer
New York,2011-06-20,26.63871434569159,summer
New York,2011-06-21,28.998627133661273,summer
New York,2011-06-22,29.310606280569864,summer
New York,2011-06-23,23.191677169167438,summer
New York,2011-06-24,35.910458581637826,summer
New York,2011-06-25,25.854464826257168,summer
New York,2011-06-26,15.189692093094155,summer
New York,2011-06-27,27.649754369257025,summer
New York,2011-06-28,24.61467930436673,summer
New York,2011-06-29,24.934839631996855,summer
New York,2011-06-30,29.389326470462475,summer
New York,2011-07-01,20.381456236352616,summer
New York,2011-07-02,19.954392408338755,summer
New York,2011-07-03,30.15915180142508,summer
New York,2011-07-04,27.126192571571035,summer
New York,2011-07-05,38.298265651021666,summer
New York,2011-07-06,30.099197120724327,summer
New York,2011-07-07,25.8559545797173,summer
New York,2011-07-08,33.182476818142675,summer
New York,2011-07-09,27.90247658194755,summer
New York,2011-07-10,19.334444679015377,summer
New York,2011-07-11,22.466093533667586,summer
New York,2011-07-12,18.594869899348083,summer
New York,2011-07-13,20.678380573049235,summer
New York,2011-07-14,25.793006732604486,summer
New York,2011-07-15,26.49459901151474,summer
New York,2011-07-16,32.72986663810462,summer
New York,2011-07-17,18.441535038784608,summer
New York,2011-07-18,28.318029955466915,summer
New York,2011-07-19,32.31730452335392,summer
New York,2011-07-20,17.99273444614797,summer
New York,2011-07-21,34.80273397111683,summer
New York,2011-07-22,30.35974065936821,summer
New York,2011-07-23,23.406784012772675,summer
New York,2011-07-24,29.211423333597143,summer
New York,2011-07-25,24.85441279101799,summer
New York,2011-07-26,28.746701582661476,summer
New York,2011-07-27,21.77945373001065,summer
New York,2011-07-28,25.99353177611933,summer
New York,2011-07-29,24.365909099351413,summer
New York,2011-07-30,28.060534753920003,summer
New York,2011-07-31,22.633021566147942,summer
New York,2011-08-01,27.40363923023468,summer
New York,2011-08-02,26.037503395709038,summer
New York,2011-08-03,16.58645578266203,summer
New York,2011-08-04,24.98579081130639,summer
New York,2011-08-05,34.281132738826145,summer
New York,2011-08-06,29.995552071773673,summer
New York,2011-08-07,18.749100263041406,summer
New York,2011-08-08,25.83112052648032,summer
New York,2011-08-09,19.92441012911677,summer
New York,2011-08-10,13.900378805075604,summer
New York,2011-08-11,28.045771674962673,summer
New York,2011-08-12,28.47055999430043,summer
New York,2011-08-13,13.660578193894237,summer
New York,2011-08-14,28.327300073102265,summer
New York,2011-08-15,28.54047167691223,summer
New York,2011-08-16,28.76649043171894,summer
New York,2011-08-17,19.784121460468977,summer
New York,2011-08-18,35.23215227531256,summer
New York,2011-08-19,30.106593392482004,summer
New York,2011-08-20,17.429687999424146,summer
New York,2011-08-21,26.95201163609908,summer
New York,2011-08-22,13.710268990675655,summer
New York,2011-08-23,22.813986341810818,summer
New York,2011-08-24,20.767082846053853,summer
New York,2011-08-25,21.307118374153244,summer
New York,2011-08-26,18.83828279523553,summer
New York,2011-08-27,16.85673803626213,summer
New York,2011-08-28,24.04545963000316,summer
New York,2011-08-29,19.99903709368071,summer
New York,2011-08-30,24.46873916524029,summer
New York,2011-08-31,21.76896833073348,summer
New York,2011-09-01,14.617898120196294,autumn
New York,2011-09-02,12.187496197904558,autumn
New York,2011-09-03,13.181079424643887,autumn
New York,2011-09-04,12.034925401780901,autumn
New York,2011-09-05,19.425409335676328,autumn
New York,2011-09-06,9.410315584654455,autumn
New York,2011-09-07,18.03389608226587,autumn
New York,2011-09-08,6.300373983434815,autumn
New York,2011-09-09,8.696044461296287,autumn
New York,2011-09-10,13.58475695973107,autumn
New York,2011-09-11,20.755821082276576,autumn
New York,2011-09-12,11.064144452638248,autumn
New York,2011-09-13,13.138949429606361,autumn
New York,2011-09-14,8.85952350596977,autumn
New York,2011-09-15,16.897854996155868,autumn
New York,2011-09-16,16.310362669220275,autumn
New York,2011-09-17,6.7279558824723456,autumn
New York,2011-09-18,11.730960358275475,autumn
New York,2011-09-19,10.918108501137205,autumn
New York,2011-09-20,15.932901218323494,autumn
New York,2011-09-21,8.74152157679235,autumn
New York,2011-09-22,17.74224274060339,autumn
New York,2011-09-23,12.648578959066766,autumn
New York,2011-09-24,14.239116995482979,autumn
New York,2011-09-25,22.38338185612991,autumn
New York,2011-09-26,14.43725837369195,autumn
New York,2011-09-27,19.26314398208287,autumn
New York,2011-09-28,16.684575947378416,autumn
New York,2011-09-29,21.166966387959068,autumn
New York,2011-09-30,21.5720810723997,autumn
New York,2011-10-01,14.29396477524079,autumn
New York,2011-10-02,9.068313119340027,autumn
New York,2011-10-03,14.702263897506285,autumn
New York,2011-10-04,18.96510837733804,autumn
New York,2011-10-05,20.617194784133236,autumn
New York,2011-10-06,10.272310854346808,autumn
New York,2011-10-07,11.835918065244414,autumn
New York,2011-10-08,20.363293328456624,autumn
New York,2011-10-09,20.012235475625324,autumn
New York,2011-10-10,24.814642205559117,autumn
New York,2011-10-11,12.983289523367912,autumn
New York,2011-10-12,18.780795710792926,autumn
New York,2011-10-13,19.811256839697485,autumn
